name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,sex,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,informationWithheld,establishmentMeans,elevation,continent,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,habitat,institutionID,county,locality,eventRemarks,language,type,vernacularName,http://rs.tdwg.org/dwc/terms/organismQuantityType,datasetID,samplingProtocol,identificationRemarks,projectId,programmeAcronym,elevationAccuracy,verbatimSRS,verbatimCoordinateSystem,individualCount,higherClassification,ownerInstitutionCode,bibliographicCitation,accessRights
"Bradypus variegatus Schinz, 1825",-83.78566,10.184399,cdround,gbif,3031892954,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:57:24.197+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-28T01:13:34,1682,Limón,2021,1,24,2021-01-24,2021-06-11T02:14:53.000+00:00,2021-12-08T05:57:24.197+00:00,https://www.inaturalist.org/observations/68705895,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,Diego Ramírez,68705895,mrbirding,Sun Jan 24 2021 16:13:00 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"Calle El Manzano, Pococí, Limón, CR",3031892954,https://www.inaturalist.org/observations/68705895,47067,68705895,Diego Ramírez,iNaturalist,22:13:00Z,Diego Ramírez,152390729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-75.233038,8.716961,cdround,gbif,3032021366,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:04.688+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-09T21:20:30,NA,Sucre,2021,1,9,2021-01-09,2021-01-10T17:03:30.000+00:00,2021-12-08T06:41:04.688+00:00,https://www.inaturalist.org/observations/67814372,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CO,Colombia,RUBER ENRIQUE LEDESMA RUIZ,67814372,el_naturero,2021/01/09 8:56 AM -0500,iNaturalist research-grade observations,Observations,"Santa Ines, San Marcos, Sucre, Colombia",3032021366,https://www.inaturalist.org/observations/67814372,47067,67814372,RUBER ENRIQUE LEDESMA RUIZ,iNaturalist,13:56:00Z,RUBER ENRIQUE LEDESMA RUIZ,149832994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-66.897434,10.535738,cdround,gbif,3032027309,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:16.357+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-20T22:39:09,208,Distrito Capital,2021,1,16,2021-01-16,2021-01-20T22:54:24.000+00:00,2021-12-08T05:02:16.357+00:00,https://www.inaturalist.org/observations/68383642,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,VE,Venezuela (Bolivarian Republic of),Oswaldo Hernández,68383642,ozzhernandez,2021/01/16 11:18 AM -0400,iNaturalist research-grade observations,Observations,"Caracas 1011, Capital District, Venezuela",3032027309,https://www.inaturalist.org/observations/68383642,47067,68383642,Oswaldo Hernández,iNaturalist,15:18:00Z,Oswaldo Hernández,151413597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.994139,9.334956,cdround,gbif,3032045390,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:45.746+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-09T23:13:01,NA,Puntarenas,2021,1,9,2021-01-09,2021-01-09T23:26:50.000+00:00,2021-12-08T05:01:45.746+00:00,https://www.inaturalist.org/observations/67820667,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,skolk,67820667,skolk,2021-01-09 12:09:45 PM CST,iNaturalist research-grade observations,Observations,"Puntarenas Province, Savegre de Aguirre, Costa Rica",3032045390,https://www.inaturalist.org/observations/67820667,47067,67820667,skolk,iNaturalist,20:09:45Z,skolk,149848438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.951355,-2.513556,cdround,gbif,3032101244,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:13.237+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-19T13:03:37,65,Pará,2021,1,19,2021-01-19,2021-01-30T16:42:56.000+00:00,2021-12-08T05:01:13.237+00:00,https://www.inaturalist.org/observations/68325307,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Família Weiner,68325307,familiaweiner,2021-01-19T10:03:28-03:00,iNaturalist research-grade observations,Observations,"Santarém, BR-PA, BR",3032101244,https://www.inaturalist.org/observations/68325307,47067,68325307,Família Weiner,iNaturalist,13:03:28Z,Família Weiner,151229897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-46.532749,-23.396544,cdround,gbif,3032101746,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:31.821+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-26T00:47:17,61,São Paulo,2021,1,22,2021-01-22,2021-01-26T21:59:44.000+00:00,2021-12-08T05:01:31.821+00:00,https://www.inaturalist.org/observations/68621111,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Marcos Melo,68621111,marcosmelo,2021-01-22 7:32:37 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Parque Estadual Cantareira núcleo Cabuçu, Guarulhos - SP, Brasil",3032101746,https://www.inaturalist.org/observations/68621111,47067,68621111,Marcos Melo,iNaturalist,10:32:37Z,Marcos Melo,152121838,NA,Eating on foliages of Cecropia sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-39.20034,-17.423408,cdround,gbif,3032115970,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:31.283+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-16T16:45:53,NA,Bahia,2021,1,16,2021-01-16,2021-01-17T08:17:19.000+00:00,2021-12-08T05:01:31.283+00:00,https://www.inaturalist.org/observations/68157246,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,clarahanyu,68157246,clarahanyu,2021-01-16 8:48:28 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Prado - BA, 45980-000, Brasil",3032115970,https://www.inaturalist.org/observations/68157246,47067,68157246,clarahanyu,iNaturalist,11:48:28Z,Michele Chiacchio,150785240,NA,Bicho preguiça e filhote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.659682,-2.45538,cdround,gbif,3032167248,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:52:27.740+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-19T20:16:04,NA,Pará,2021,1,18,2021-01-18,2021-01-20T20:40:24.000+00:00,2021-12-08T05:52:27.740+00:00,https://www.inaturalist.org/observations/68338576,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68338576,nelson_wisnik,2021-01-18 1:57:37 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3032167248,https://www.inaturalist.org/observations/68338576,47067,68338576,Nelson Wisnik,iNaturalist,16:57:37Z,Nelson Wisnik,151274323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.661913,-2.453788,cdround,gbif,3039138001,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:24.135+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-30T22:52:16,NA,Pará,2021,1,30,2021-01-30,2021-01-30T22:53:18.000+00:00,2021-12-08T05:50:24.135+00:00,https://www.inaturalist.org/observations/68828253,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68828253,nelson_wisnik,2021-01-30 12:12:43 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3039138001,https://www.inaturalist.org/observations/68828253,47067,68828253,Nelson Wisnik,iNaturalist,15:12:43Z,Nelson Wisnik,152756458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.603948,-2.505955,cdround,gbif,3039170056,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:49:09.157+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-30T22:23:46,NA,Pará,2021,1,30,2021-01-30,2021-01-30T22:25:23.000+00:00,2021-12-08T05:49:09.157+00:00,https://www.inaturalist.org/observations/68826478,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68826478,nelson_wisnik,2021-01-30 9:08:36 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3039170056,https://www.inaturalist.org/observations/68826478,47067,68826478,Nelson Wisnik,iNaturalist,12:08:36Z,Nelson Wisnik,152752391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-76.739563,8.181069,cdround,gbif,3039202151,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:54:44.721+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-02-01T01:10:42,244,Antioquia,2021,1,31,2021-01-31,2021-02-02T03:01:19.000+00:00,2021-12-08T05:54:44.721+00:00,https://www.inaturalist.org/observations/68894556,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CO,Colombia,thadroller,68894556,thadroller,2021/01/31 5:33 PM -0500,iNaturalist research-grade observations,Observations,"Turbo, Antioquia, Colombia",3039202151,https://www.inaturalist.org/observations/68894556,47067,68894556,thadroller,iNaturalist,22:33:00Z,thadroller,152924244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.637103,-2.477608,cdround,gbif,3039243013,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:58.196+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-30T22:44:23,NA,Pará,2021,1,30,2021-01-30,2021-01-30T22:53:31.000+00:00,2021-12-08T05:01:58.196+00:00,https://www.inaturalist.org/observations/68827800,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68827800,nelson_wisnik,2021-01-30 10:01:24 AM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3039243013,https://www.inaturalist.org/observations/68827800,47067,68827800,Nelson Wisnik,iNaturalist,13:01:24Z,Nelson Wisnik,152755257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.637326,-2.477466,cdround,gbif,3039301965,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:08.019+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-30T20:24:16,53,Pará,2021,1,29,2021-01-29,2021-01-30T20:29:06.000+00:00,2021-12-08T05:02:08.019+00:00,https://www.inaturalist.org/observations/68820584,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68820584,nelson_wisnik,2021-01-29 3:29:31 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3039301965,https://www.inaturalist.org/observations/68820584,47067,68820584,Nelson Wisnik,iNaturalist,18:29:31Z,Nelson Wisnik,152737937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-54.605054,-2.502874,cdround,gbif,3039377021,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:53:12.839+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-01-30T22:26:47,177,Pará,2021,1,30,2021-01-30,2021-01-30T22:33:45.000+00:00,2021-12-08T05:53:12.839+00:00,https://www.inaturalist.org/observations/68826660,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,BR,Brazil,Nelson Wisnik,68826660,nelson_wisnik,2021-01-30 12:14:03 PM GMT-03:00,iNaturalist research-grade observations,Observations,"Santarém - PA, Brasil",3039377021,https://www.inaturalist.org/observations/68826660,47067,68826660,Nelson Wisnik,iNaturalist,15:14:03Z,Nelson Wisnik,152752745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.599655,10.47123,,gbif,3058735691,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:18.308+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-02-21T08:09:22,4,Alajuela,2021,1,22,2021-01-22,2021-03-04T20:29:33.000+00:00,2021-12-08T05:01:18.308+00:00,https://www.inaturalist.org/observations/69884217,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CR,Costa Rica,hymne,69884217,hymne,Fri Jan 22 2021 15:45:21 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"San Carlos, Alajuela, CR",3058735691,https://www.inaturalist.org/observations/69884217,47067,69884217,hymne,iNaturalist,15:45:21Z,Guillaume Delaitre,155884276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.738009,0.461174,cdround,gbif,3070485589,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T06:41:10.596+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-03-29T22:20:02,488,Esmeraldas,2021,1,5,2021-01-05,2021-04-03T14:39:02.000+00:00,2021-12-08T06:41:10.596+00:00,https://www.inaturalist.org/observations/72189583,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,EC,Ecuador,Ronny Matamoros,72189583,ronnymatamoros,2021/01/05 5:18 PM -0500,iNaturalist research-grade observations,Observations,FCAT,3070485589,https://www.inaturalist.org/observations/72189583,47067,72189583,Ronny Matamoros,iNaturalist,22:18:00Z,Guillaume Delaitre,162202596,NA,Bajuras de Chocó.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-76.179383,9.379053,cdround,gbif,3097095248,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:47:55.533+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,NA,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2021-04-20T03:13:31,8,Córdoba,2021,1,26,2021-01-26,2021-06-01T23:48:16.000+00:00,2021-12-08T05:47:55.533+00:00,https://www.inaturalist.org/observations/74570449,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CO,Colombia,nataliaperezf,74570449,nataliaperezf,2021/01/26 11:18 AM -0500,iNaturalist research-grade observations,Observations,"Isla, Córdoba, Colombia",3097095248,https://www.inaturalist.org/observations/74570449,47067,74570449,nataliaperezf,iNaturalist,16:18:00Z,Simón Ulloa-Rengifo,166772602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
